Cod_INEtxt;Cod_iNEok;Mun;F2018Total;SuperfKm2;NOMBRE_ACT;Mun_NomCod;F2018Dens;Var91_18aa;Var91_18;Envejecimi;Bebes;Altitud;Pob18;Evo18;Envj18;Bebes18;M174_18;Pendiente;Alt3;Pend;M174_2018;Alt_0;Pend_0;M174_18_4;Cod_Prov;Envej18_2;Env2;Dif_env;M174_3;Dif_M174;M174_3_4;Dif_4;SSPA
44084;44084;44084-Cortes de Arag├│n;61,00000000000;24,43233300000;Cortes de Arag├│n;44084;2,49669157669;-3,15601305980;-57,93103448280;600,00000000000;1,63934426230;931,00000000000;3;3;3;3;14;9,94000000000;2;1;15;2;1;4;44;3;600,00000000000;0;15;0;4;0;1
44085;44085;44085-Cosa;52,00000000000;54,81427900000;Cosa;44085;0,94865792178;-3,52431283117;-62,04379562040;2400,00000000000;0,00000000000;1185,00000000000;3;3;3;3;15;8,37000000000;3;1;16;3;1;4;44;3;2400,00000000000;0;16;0;4;0;1
44086;44086;44086-Cretas;571,00000000000;52,66356500000;Cretas;44086;10,84241068750;-0,71462245266;-17,60461760460;244,59459459500;2,97723292469;567,00000000000;3;2;3;2;12;8,96000000000;1;1;12;1;1;2;44;2;244,59459459500;0;11;-1;2;0;1
44087;44087;44087-Crivill├®n;68,00000000000;42,02506900000;Crivill├®n;44087;1,61808181683;-3,05150229715;-56,68789808920;0,00000000000;0,00000000000;770,00000000000;3;3;3;3;14;12,07000000000;2;1;15;2;1;4;44;3;4400,00000000000;0;15;0;4;0;1
44088;44088;44088-Cuba, La;41,00000000000;6,51477200000;La Cuba;44088;6,29338985309;-2,62148839083;-51,19047619050;275,00000000000;4,87804878049;890,00000000000;3;3;3;1;12;23,76000000000;2;3;15;2;3;4;44;2;275,00000000000;0;14;-1;3;-1;1
44089;44089;44089-Cubla;54,00000000000;48,63473400000;Cubla;44089;1,11031757673;-1,05983292817;-25,00000000000;366,66666666700;1,85185185185;1089,00000000000;3;2;3;2;13;16,08000000000;3;2;15;3;2;4;44;2;366,66666666700;0;14;-1;3;-1;1
44090;44090;44090-Cucal├│n;80,00000000000;31,92670600000;Cucal├│n;44090;2,50573923912;-0,89576457003;-21,56862745100;457,14285714300;0,00000000000;1035,00000000000;3;2;2;3;13;14,61000000000;3;1;14;3;1;3;44;2;457,14285714300;0;14;0;3;0;1
16160;16160;16160-Pineda de Gig├╝ela;59,00000000000;29,07601800000;Pineda de Gig├╝ela;16160;2,02916369085;-4,54241737114;-71,49758454110;0,00000000000;0,00000000000;976,00000000000;3;3;3;3;14;12,37000000000;2;1;15;2;1;4;16;3;3400,00000000000;0;15;0;4;0;1
16161;16161;16161-Piqueras del Castillo;53,00000000000;45,85777900000;Piqueras del Castillo;16161;1,15574720703;-1,98219321756;-41,75824175820;525,00000000000;3,77358490566;927,00000000000;3;3;3;1;12;8,13000000000;2;1;13;2;1;3;16;3;525,00000000000;0;13;0;3;0;1
16162;16162;16162-Portalrubio de Guadamejud;27,00000000000;20,97348700000;Portalrubio de Guadamejud;16162;1,28733958259;-5,31588982470;-77,11864406780;0,00000000000;0,00000000000;817,00000000000;3;3;3;3;14;8,98000000000;2;1;15;2;1;4;16;3;1400,00000000000;0;15;0;4;0;1
16163;16163;16163-Portilla;64,00000000000;32,91306400000;Portilla;16163;1,94451662112;-1,95277331786;-41,28440366970;0,00000000000;0,00000000000;1066,00000000000;3;3;3;3;15;20,60000000000;3;3;18;3;3;4;16;3;3700,00000000000;0;18;0;4;0;1
44142;44142;44142-Maicas;27,00000000000;24,74211200000;Maicas;44142;1,09125688219;1,11769858506;35,00000000000;0,00000000000;0,00000000000;954,00000000000;3;1;2;3;11;13,87000000000;2;1;12;2;1;2;44;3;1300,00000000000;-1;13;1;3;1;1
44143;44143;44143-Manzanera;519,00000000000;168,66053600000;Manzanera;44143;3,07718694787;0,21318429328;5,91836734694;214,81481481500;3,46820809249;993,00000000000;3;1;3;2;11;21,55000000000;2;3;14;2;3;3;44;2;214,81481481500;0;13;-1;3;0;1
44144;44144;44144-Mart├¡n del R├¡o;417,00000000000;54,88397600000;Mart├¡n del R├¡o;44144;7,59784604526;-1,17651750397;-27,35191637630;273,91304347800;3,11750599520;913,00000000000;3;2;2;2;11;17,29000000000;2;2;13;2;2;3;44;2;273,91304347800;0;13;0;3;0;1
44146;44146;44146-Mata de los Olmos, La;265,00000000000;23,72777300000;La Mata de los Olmos;44146;11,16834689880;-0,26911632097;-7,01754385965;158,97435897400;4,90566037736;905,00000000000;3;2;2;1;10;8,88000000000;2;1;11;2;1;2;44;1;158,97435897400;0;10;-1;2;0;1
44147;44147;44147-Mazale├│n;539,00000000000;86,24908500000;Mazale├│n;44147;6,24934165968;-0,57027765567;-14,30842607310;253,44827586200;3,52504638219;345,00000000000;3;2;3;2;11;10,74000000000;1;1;12;1;1;2;44;2;253,44827586200;0;11;-1;2;0;1
44148;44148;44148-Mezquita de Jarque;98,00000000000;31,14434400000;Mezquita de Jarque;44148;3,14663876048;-2,18617890565;-44,94382022470;475,00000000000;4,08163265306;1256,00000000000;3;3;3;1;13;8,57000000000;3;1;14;3;1;3;44;2;475,00000000000;0;13;-1;3;0;1
16270;16270;16270-Villarrubio;196,00000000000;28,25568500000;Villarrubio;16270;6,93665717182;-1,11087689289;-26,03773584910;393,33333333300;2,04081632653;821,00000000000;3;2;3;2;12;4,28000000000;2;1;13;2;1;3;16;2;393,33333333300;0;12;-1;2;-1;1
42142;42142;42142-Pozalmuro;57,00000000000;36,79757200000;Pozalmuro;42142;1,54901524481;-2,80844982432;-53,65853658540;300,00000000000;1,75438596491;1053,00000000000;3;3;3;3;15;8,08000000000;3;1;16;3;1;4;42;2;300,00000000000;0;15;-1;4;0;1
42144;42144;42144-Quintana Redonda;488,00000000000;183,92151700000;Quintana Redonda;42144;2,65330564884;-1,20510882957;-27,91728212700;477,77777777800;2,45901639344;1023,00000000000;3;2;3;2;13;5,69000000000;3;1;14;3;1;3;42;2;477,77777777800;0;13;-1;3;0;1
42145;42145;42145-Quintanas de Gormaz;154,00000000000;29,96468700000;Quintanas de Gormaz;42145;5,13938290095;-1,42675150523;-32,15859030840;675,00000000000;1,29870129870;936,00000000000;3;3;3;3;14;5,28000000000;2;1;15;2;1;4;42;3;675,00000000000;0;15;0;4;0;1
42148;42148;42148-Qui├▒oner├¡a;8,00000000000;38,47176300000;Qui├▒oner├¡a;42148;0,20794472039;-3,98726470778;-66,66666666670;0,00000000000;0,00000000000;1029,00000000000;3;3;2;3;14;14,38000000000;3;1;15;3;1;4;42;2;400,00000000000;0;15;0;4;0;1
42149;42149;42149-R├íbanos, Los;477,00000000000;101,36556900000;Los R├íbanos;42149;4,70573987505;0,32490926663;9,15331807780;270,58823529400;3,56394129979;1028,00000000000;3;1;3;2;12;5,68000000000;3;1;13;3;1;3;42;2;270,58823529400;0;12;-1;2;-1;1
42151;42151;42151-Rebollar;38,00000000000;10,37992400000;Rebollar;42151;3,66091312422;-1,08385928103;-25,49019607840;750,00000000000;0,00000000000;1134,00000000000;3;2;3;3;14;8,73000000000;3;1;15;3;1;4;42;3;750,00000000000;0;15;0;4;0;1
42152;42152;42152-Recuerda;87,00000000000;67,30716400000;Recuerda;42152;1,29258157423;-2,57578602813;-50,56818181820;600,00000000000;1,14942528736;898,00000000000;3;3;3;3;14;9,03000000000;2;1;15;2;1;4;42;3;600,00000000000;0;15;0;4;0;1
42153;42153;42153-Rello;14,00000000000;24,38787200000;Rello;42153;0,57405582578;-4,67521231505;-72,54901960780;0,00000000000;0,00000000000;1084,00000000000;3;3;3;3;15;8,67000000000;3;1;16;3;1;4;42;3;1000,00000000000;0;16;0;4;0;1
42154;42154;42154-Renieblas;106,00000000000;36,23388800000;Renieblas;42154;2,92543819752;-0,66720127088;-16,53543307090;400,00000000000;1,88679245283;1028,00000000000;3;2;3;2;13;6,91000000000;3;1;14;3;1;3;42;2;400,00000000000;0;13;-1;3;0;1
42155;42155;42155-Retortillo de Soria;163,00000000000;172,76800700000;Retortillo de Soria;42155;0,94346171395;-2,37595956096;-47,75641025640;9000,00000000000;0,61349693252;1242,00000000000;3;3;3;3;15;11,71000000000;3;1;16;3;1;4;42;3;9000,00000000000;0;16;0;4;0;1
42156;42156;42156-Reznos;30,00000000000;20,44411400000;Reznos;42156;1,46741502224;-3,14031092738;-57,74647887320;0,00000000000;0,00000000000;1058,00000000000;3;3;1;3;13;7,23000000000;3;1;14;3;1;3;42;3;1000,00000000000;-2;16;2;4;1;1
42157;42157;42157-Riba de Escalote, La;9,00000000000;23,44192600000;La Riba de Escalote;42157;0,38392749811;-5,54564839884;-78,57142857140;0,00000000000;0,00000000000;1031,00000000000;3;3;2;3;14;9,86000000000;3;1;15;3;1;4;42;3;600,00000000000;-1;16;1;4;0;1
42158;42158;42158-Rioseco de Soria;126,00000000000;50,02462400000;Rioseco de Soria;42158;2,51875956129;-1,03795312707;-24,55089820360;375,00000000000;1,58730158730;1004,00000000000;3;2;3;3;14;5,16000000000;3;1;15;3;1;4;42;2;375,00000000000;0;14;-1;3;-1;1
42159;42159;42159-Rollamienta;39,00000000000;18,61565700000;Rollamienta;42159;2,09501066763;-1,26515666736;-29,09090909090;0,00000000000;0,00000000000;1139,00000000000;3;2;3;3;14;16,70000000000;3;2;16;3;2;4;42;3;1400,00000000000;0;16;0;4;0;1
42160;42160;42160-Royo, El;265,00000000000;126,05625600000;El Royo;42160;2,10223600485;-1,50424405479;-33,58395989970;643,75000000000;1,88679245283;1062,00000000000;3;3;3;2;14;17,67000000000;3;2;16;3;2;4;42;3;643,75000000000;0;16;0;4;0;1
42162;42162;42162-San Esteban de Gormaz;3010,00000000000;406,71407000000;San Esteban de Gormaz;42162;7,40077666848;-0,62685967990;-15,61536305020;283,10344827600;2,32558139535;876,00000000000;3;2;2;2;11;7,16000000000;2;1;12;2;1;2;42;2;283,10344827600;0;12;0;2;0;1
44041;44041;44041-Bezas;70,00000000000;26,31662800000;Bezas;44041;2,65991524446;-0,30412215784;-7,89473684211;280,00000000000;0,00000000000;1165,00000000000;3;2;3;3;14;18,18000000000;3;2;16;3;2;4;44;2;280,00000000000;0;15;-1;4;0;1
44042;44042;44042-Blancas;125,00000000000;73,80357700000;Blancas;44042;1,69368484674;-2,43196782466;-48,55967078190;728,57142857100;0,80000000000;1048,00000000000;3;3;3;3;15;3,92000000000;3;1;16;3;1;4;44;3;728,57142857100;0;16;0;4;0;1
42103;42103;42103-Langa de Duero;719,00000000000;189,91473000000;Langa de Duero;42103;3,78590960269;-1,41009221578;-31,84834123220;370,31250000000;2,36439499305;851,00000000000;3;3;2;2;12;8,93000000000;2;1;13;2;1;3;42;2;370,31250000000;0;13;0;3;0;1
42105;42105;42105-Liceras;52,00000000000;24,38555300000;Liceras;42105;2,13241012004;-1,29824497707;-29,72972972970;866,66666666700;1,92307692308;1127,00000000000;3;2;3;2;13;7,81000000000;3;1;14;3;1;3;42;3;866,66666666700;0;14;0;3;0;1
42106;42106;42106-Losilla, La;14,00000000000;7,89943000000;La Losilla;42106;1,77227977208;-1,82185499410;-39,13043478260;400,00000000000;0,00000000000;1182,00000000000;3;3;2;3;14;8,93000000000;3;1;15;3;1;4;42;2;400,00000000000;0;15;0;4;0;1
42107;42107;42107-Maga├▒a;73,00000000000;58,51319600000;Maga├▒a;42107;1,24758182752;-1,63733278294;-35,96491228070;3400,00000000000;0,00000000000;919,00000000000;3;3;3;3;14;18,31000000000;2;2;16;2;2;4;42;3;3400,00000000000;0;16;0;4;0;1
42108;42108;42108-Maj├ín;13,00000000000;30,39284100000;Maj├ín;42108;0,42773230709;-2,09095896816;-43,47826086960;0,00000000000;0,00000000000;1148,00000000000;3;3;1;3;13;9,32000000000;3;1;14;3;1;3;42;3;700,00000000000;-2;16;2;4;1;1
16185;16185;16185-Saceda-Trasierra;38,00000000000;30,92124500000;Saceda-Trasierra;16185;1,22892852471;-1,08385928103;-25,49019607840;0,00000000000;0,00000000000;904,00000000000;3;2;3;3;13;10,61000000000;2;1;14;2;1;3;16;3;2500,00000000000;0;14;0;3;0;1
16186;16186;16186-Saelices;505,00000000000;80,61807300000;Saelices;16186;6,26410407999;-1,81903629380;-39,08323281060;700,00000000000;1,38613861386;930,00000000000;3;3;2;3;13;7,74000000000;2;1;14;2;1;3;16;3;700,00000000000;-1;15;1;4;1;1
16187;16187;16187-Salinas del Manzano;81,00000000000;33,64610200000;Salinas del Manzano;16187;2,40741111704;-2,23210829885;-45,63758389260;500,00000000000;0,00000000000;1132,00000000000;3;3;3;3;15;18,30000000000;3;2;17;3;2;4;16;2;500,00000000000;0;16;-1;4;0;1
16188;16188;16188-Salmeroncillos;100,00000000000;20,67792900000;Salmeroncillos;16188;4,83607425096;-1,94610389033;-41,17647058820;288,88888888900;3,00000000000;761,00000000000;3;3;3;2;13;8,28000000000;2;1;14;2;1;3;16;2;288,88888888900;0;13;-1;3;0;1
16189;16189;16189-Salvaca├▒ete;296,00000000000;120,28192400000;Salvaca├▒ete;16189;2,46088514514;-0,73255734085;-18,00554016620;293,93939393900;3,04054054054;1212,00000000000;3;2;2;2;12;23,38000000000;3;3;15;3;3;4;16;2;293,93939393900;0;15;0;4;0;1
16192;16192;16192-San Mart├¡n de Boniches;46,00000000000;69,76986200000;San Mart├¡n de Boniches;16192;0,65931046273;-2,76233767767;-53,06122448980;2100,00000000000;2,17391304348;1208,00000000000;3;3;3;2;14;20,05000000000;3;3;17;3;3;4;16;3;2100,00000000000;0;17;0;4;0;1
16193;16193;16193-San Pedro Palmiches;55,00000000000;19,84868300000;San Pedro Palmiches;16193;2,77096470330;-3,05191810138;-56,69291338580;3300,00000000000;0,00000000000;820,00000000000;3;3;3;3;14;10,09000000000;2;1;15;2;1;4;16;3;3300,00000000000;0;15;0;4;0;1
16194;16194;16194-Santa Cruz de Moya;227,00000000000;110,74863200000;Santa Cruz de Moya;16194;2,04968671757;-2,31295730297;-46,83840749410;1485,71428571000;0,88105726872;763,00000000000;3;3;3;3;14;26,31000000000;2;3;17;2;3;4;16;3;1485,71428571000;0;17;0;4;0;1
16195;16195;16195-Santa Mar├¡a del Campo Rus;590,00000000000;93,63460400000;Santa Mar├¡a del Campo Rus;16195;6,30108928532;-1,75640149379;-38,02521008400;386,66666666700;2,20338983051;788,00000000000;3;3;3;2;13;3,49000000000;2;1;14;2;1;3;16;2;386,66666666700;0;13;-1;3;0;1
42187;42187;42187-Torrubia de Soria;66,00000000000;52,32952000000;Torrubia de Soria;42187;1,26123839852;-2,47941049495;-49,23076923080;1200,00000000000;0,00000000000;1045,00000000000;3;3;2;3;14;6,23000000000;3;1;15;3;1;4;42;3;1200,00000000000;-1;16;1;4;0;1
42188;42188;42188-Tr├®vago;52,00000000000;20,51093000000;Tr├®vago;42188;2,53523365347;-1,84609360861;-39,53488372090;0,00000000000;0,00000000000;1044,00000000000;3;3;3;3;15;15,80000000000;3;2;17;3;2;4;42;3;1700,00000000000;0;17;0;4;0;1
42189;42189;42189-Ucero;52,00000000000;17,12699000000;Ucero;42189;3,03614353719;-2,56907707625;-50,47619047620;1500,00000000000;0,00000000000;967,00000000000;3;3;3;3;14;13,67000000000;2;1;15;2;1;4;42;3;1500,00000000000;0;15;0;4;0;1
42190;42190;42190-Vadillo;90,00000000000;14,07583900000;Vadillo;42190;6,39393502583;-2,51442647680;-49,72067039110;1750,00000000000;0,00000000000;1098,00000000000;3;3;3;3;15;13,64000000000;3;1;16;3;1;4;42;3;1750,00000000000;0;16;0;4;0;1
42110;42110;42110-Matalebreras;63,00000000000;41,63199000000;Matalebreras;42110;1,51325939500;-3,25624130569;-59,09090909090;425,00000000000;0,00000000000;996,00000000000;3;3;3;3;14;8,55000000000;2;1;15;2;1;4;42;2;425,00000000000;0;14;-1;3;-1;1
42111;42111;42111-Matamala de Almaz├ín;301,00000000000;62,99096000000;Matamala de Almaz├ín;42111;4,77846344936;-1,81080759673;-38,94523326570;1360,00000000000;0,99667774086;955,00000000000;3;3;2;3;13;5,37000000000;2;1;14;2;1;3;42;3;1360,00000000000;-1;15;1;4;1;1
42208;42208;42208-Villar del Campo;22,00000000000;25,28979200000;Villar del Campo;42208;0,86991620967;-2,84812996362;-54,16666666670;0,00000000000;0,00000000000;1029,00000000000;3;3;3;3;15;7,68000000000;3;1;16;3;1;4;42;3;1300,00000000000;0;16;0;4;0;1
44213;44213;44213-Singra;80,00000000000;36,72287600000;Singra;44213;2,17847861371;-1,42916314226;-32,20338983050;1400,00000000000;0,00000000000;1040,00000000000;3;3;3;3;15;5,06000000000;3;1;16;3;1;4;44;3;1400,00000000000;0;16;0;4;0;1
44215;44215;44215-Terriente;183,00000000000;47,98349100000;Terriente;44215;3,81381171287;-0,41957592623;-10,73170731710;900,00000000000;1,09289617486;1442,00000000000;3;2;3;3;14;14,36000000000;3;1;15;3;1;4;44;3;900,00000000000;0;15;0;4;0;1
44217;44217;44217-Toril y Masegoso;30,00000000000;30,67438100000;Toril y Masegoso;44217;0,97801484568;-1,87416177944;-40,00000000000;0,00000000000;0,00000000000;1494,00000000000;3;3;3;3;15;15,24000000000;3;2;17;3;2;4;44;3;800,00000000000;0;17;0;4;0;1
44130;44130;44130-Jorcas;34,00000000000;26,19636100000;Jorcas;44130;1,29789019169;-1,49050300119;-33,33333333330;800,00000000000;0,00000000000;1343,00000000000;3;3;2;3;14;9,50000000000;3;1;15;3;1;4;44;3;800,00000000000;-1;16;1;4;0;1
44131;44131;44131-Josa;34,00000000000;28,22884900000;Josa;44131;1,20444159803;-1,03278519291;-24,44444444440;1400,00000000000;2,94117647059;770,00000000000;3;2;3;2;12;17,38000000000;2;2;14;2;2;3;44;3;1400,00000000000;0;14;0;3;0;1
44132;44132;44132-Lagueruela;78,00000000000;26,32180700000;Lagueruela;44132;2,96332238892;-0,48742872161;-12,35955056180;360,00000000000;3,84615384615;1065,00000000000;3;2;3;1;12;8,60000000000;3;1;13;3;1;3;44;2;360,00000000000;0;12;-1;2;-1;1
44133;44133;44133-Lanzuela;24,00000000000;14,22274100000;Lanzuela;44133;1,68743844805;-1,96386087896;-41,46341463410;166,66666666700;4,16666666667;1011,00000000000;3;3;3;1;13;13,81000000000;3;1;14;3;1;3;44;1;166,66666666700;0;12;-2;2;-1;1
44135;44135;44135-Libros;101,00000000000;37,91233100000;Libros;44135;2,66404088949;-2,72576067562;-52,58215962440;0,00000000000;0,00000000000;771,00000000000;3;3;3;3;14;20,00000000000;2;3;17;2;3;4;44;3;5100,00000000000;0;17;0;4;0;1
44136;44136;44136-Lid├│n;55,00000000000;40,39615800000;Lid├│n;44136;1,36151561740;-2,56720199831;-50,45045045050;933,33333333300;1,81818181818;1210,00000000000;3;3;3;2;15;6,55000000000;3;1;15;3;1;4;44;3;933,33333333300;0;15;0;4;0;1
44137;44137;44137-Linares de Mora;249,00000000000;116,27521000000;Linares de Mora;44137;2,14147108399;-1,26355418016;-29,05982905980;304,54545454500;3,61445783133;1302,00000000000;3;2;2;2;12;25,71000000000;3;3;15;3;3;4;44;2;304,54545454500;0;15;0;4;0;1
44138;44138;44138-Loscos;129,00000000000;71,78312800000;Loscos;44138;1,79707967031;-1,78860784614;-38,57142857140;5600,00000000000;0,00000000000;979,00000000000;3;3;3;3;14;15,80000000000;2;2;16;2;2;4;44;3;5600,00000000000;0;16;0;4;0;1
44141;44141;44141-Lled├│;172,00000000000;15,61413000000;Lled├│;44141;11,01566337670;-1,05450267364;-24,89082969430;247,61904761900;4,65116279070;461,00000000000;3;2;2;1;9;11,72000000000;1;1;10;1;1;2;44;2;247,61904761900;0;10;0;2;0;1
16084;16084;16084-Fresneda de la Sierra;48,00000000000;31,90380000000;Fresneda de la Sierra;16084;1,50452297219;-2,30128721457;-46,66666666670;0,00000000000;0,00000000000;993,00000000000;3;3;3;3;14;15,25000000000;2;2;16;2;2;4;16;3;2000,00000000000;0;16;0;4;0;1
42023;42023;42023-Alpanseque;63,00000000000;54,62336400000;Alpanseque;42023;1,15335262032;-2,78327382490;-53,33333333330;0,00000000000;0,00000000000;1111,00000000000;3;3;3;3;15;4,73000000000;3;1;16;3;1;4;42;3;2600,00000000000;0;16;0;4;0;1
42075;42075;42075-D├®vanos;83,00000000000;16,36483200000;D├®vanos;42075;5,07185163893;-2,84632315923;-54,14364640880;4700,00000000000;1,20481927711;948,00000000000;3;3;3;3;14;15,95000000000;2;2;16;2;2;4;42;3;4700,00000000000;0;16;0;4;0;1
42076;42076;42076-Deza;216,00000000000;118,15271400000;Deza;42076;1,82814251732;-2,57607076271;-50,57208237990;1840,00000000000;0,46296296296;884,00000000000;3;3;3;3;14;10,89000000000;2;1;15;2;1;4;42;3;1840,00000000000;0;15;0;4;0;1
42079;42079;42079-Escobosa de Almaz├ín;22,00000000000;19,44273400000;Escobosa de Almaz├ín;42079;1,13152810711;-3,13571453852;-57,69230769230;0,00000000000;0,00000000000;1081,00000000000;3;3;2;3;14;6,73000000000;3;1;15;3;1;4;42;3;1500,00000000000;-1;16;1;4;0;1
44112;44112;44112-Fuentes Claras;461,00000000000;36,90739100000;Fuentes Claras;44112;12,49072306410;-1,74733611064;-37,87061994610;575,75757575800;2,16919739696;912,00000000000;3;3;3;2;13;2,84000000000;2;1;14;2;1;3;44;3;575,75757575800;0;14;0;3;0;1
44113;44113;44113-Fuentes de Rubielos;114,00000000000;38,91086500000;Fuentes de Rubielos;44113;2,92977295673;1,22776929526;39,02439024390;57,14285714290;4,38596491228;957,00000000000;3;1;3;1;10;20,17000000000;2;3;13;2;3;3;44;1;57,14285714290;0;11;-2;2;-1;1
44114;44114;44114-Fuentespalda;286,00000000000;38,99520300000;Fuentespalda;44114;7,33423544429;-1,49050300119;-33,33333333330;463,63636363600;2,09790209790;713,00000000000;3;3;2;2;12;22,46000000000;2;3;15;2;3;4;44;2;463,63636363600;0;15;0;4;0;1
44115;44115;44115-Galve;161,00000000000;61,88116100000;Galve;44115;2,60176114020;0,57256134633;16,66666666670;136,00000000000;1,86335403727;1193,00000000000;3;1;3;2;12;14,96000000000;3;1;13;3;1;3;44;1;136,00000000000;0;11;-2;2;-1;1
42100;42100;42100-Hinojosa del Campo;31,00000000000;26,06779300000;Hinojosa del Campo;42100;1,18920692672;-2,81410954598;-53,73134328360;0,00000000000;0,00000000000;1031,00000000000;3;3;3;3;15;6,36000000000;3;1;16;3;1;4;42;3;1600,00000000000;0;16;0;4;0;1
16071;16071;16071-Castillo-Albar├í├▒ez;21,00000000000;12,43174700000;Castillo-Albar├í├▒ez;16071;1,68922356608;-1,87416177944;-40,00000000000;450,00000000000;9,52380952381;900,00000000000;3;3;2;1;11;11,85000000000;2;1;12;2;1;2;16;2;450,00000000000;0;12;0;2;0;1
16072;16072;16072-Castillo de Garcimu├▒oz;139,00000000000;82,21267200000;Castillo de Garcimu├▒oz;16072;1,69073692192;-2,99593912988;-56,01265822780;1160,00000000000;0,00000000000;932,00000000000;3;3;3;3;14;5,17000000000;2;1;15;2;1;4;16;3;1160,00000000000;0;15;0;4;0;1
16073;16073;16073-Cervera del Llano;216,00000000000;55,48542600000;Cervera del Llano;16073;3,89291415010;-1,87416177944;-40,00000000000;458,82352941200;1,38888888889;898,00000000000;3;3;2;3;13;6,27000000000;2;1;14;2;1;3;16;2;458,82352941200;0;14;0;3;0;1
16074;16074;16074-Cierva, La;30,00000000000;71,70290000000;La Cierva;16074;0,41839311939;-2,53453908776;-50,00000000000;0,00000000000;0,00000000000;1261,00000000000;3;3;3;3;15;12,89000000000;3;1;16;3;1;4;16;3;1700,00000000000;0;16;0;4;0;1
16079;16079;16079-Cueva del Hierro;29,00000000000;28,20138700000;Cueva del Hierro;16079;1,02831821711;-2,27624258442;-46,29629629630;0,00000000000;0,00000000000;1334,00000000000;3;3;3;3;15;15,24000000000;3;2;17;3;2;4;16;3;1300,00000000000;0;17;0;4;0;1
16081;16081;16081-Chumillas;57,00000000000;39,58040000000;Chumillas;16081;1,44010671949;0,71701636314;21,27659574470;116,66666666700;3,50877192982;1034,00000000000;3;1;2;2;11;6,97000000000;3;1;12;3;1;2;16;1;116,66666666700;0;11;-1;2;0;1
44116;44116;44116-Gargallo;89,00000000000;30,07979700000;Gargallo;44116;2,95879656369;-1,66380351645;-36,42857142860;337,50000000000;4,49438202247;949,00000000000;3;3;2;1;11;15,70000000000;2;2;13;2;2;3;44;2;337,50000000000;0;13;0;3;0;1
44117;44117;44117-Gea de Albarrac├¡n;376,00000000000;57,50432500000;Gea de Albarrac├¡n;44117;6,53863861544;-1,05739561796;-24,95009980040;430,00000000000;2,92553191489;1033,00000000000;3;2;3;2;13;14,42000000000;3;1;14;3;1;3;44;2;430,00000000000;0;13;-1;3;0;1
44118;44118;44118-Ginebrosa, La;200,00000000000;80,09878500000;La Ginebrosa;44118;2,49691677595;-1,32874084216;-30,31358885020;270,83333333300;3,00000000000;696,00000000000;3;3;3;2;13;13,70000000000;2;1;14;2;1;3;44;2;270,83333333300;0;13;-1;3;0;1
44119;44119;44119-Griegos;143,00000000000;31,77223600000;Griegos;44119;4,50078489912;0,02599438780;0,70422535211;390,90909090900;1,39860139860;1601,00000000000;3;2;2;3;13;12,91000000000;3;1;14;3;1;3;44;2;390,90909090900;0;14;0;3;0;1
44001;44001;44001-Ababuj;76,00000000000;54,30018400000;Ababuj;44001;1,39962693312;-0,32579135748;-8,43373493976;466,66666666700;2,63157894737;1372,00000000000;3;2;2;2;12;8,38000000000;3;1;13;3;1;3;44;2;466,66666666700;0;13;0;3;0;1
44002;44002;44002-Abejuela;49,00000000000;86,66763700000;Abejuela;44002;0,56537828532;-1,04108711867;-24,61538461540;950,00000000000;0,00000000000;1168,00000000000;3;2;3;3;14;19,51000000000;3;2;16;3;2;4;44;3;950,00000000000;0;16;0;4;0;1
42053;42053;42053-Carrascosa de Abajo;23,00000000000;23,54584200000;Carrascosa de Abajo;42053;0,97681790271;-2,83506839107;-54,00000000000;0,00000000000;0,00000000000;1021,00000000000;3;3;3;3;15;11,38000000000;3;1;16;3;1;4;42;3;1200,00000000000;0;16;0;4;0;1
42054;42054;42054-Carrascosa de la Sierra;17,00000000000;12,76272000000;Carrascosa de la Sierra;42054;1,33200446300;-0,41109945981;-10,52631578950;0,00000000000;0,00000000000;1175,00000000000;3;2;2;3;13;12,58000000000;3;1;14;3;1;3;42;3;800,00000000000;-1;15;1;4;1;1
42055;42055;42055-Casarejos;169,00000000000;28,08184000000;Casarejos;42055;6,01812416850;-2,10306594626;-43,66666666670;971,42857142900;0,00000000000;1090,00000000000;3;3;2;3;14;11,59000000000;3;1;15;3;1;4;42;3;971,42857142900;-1;16;1;4;0;1
42056;42056;42056-Castilfr├¡o de la Sierra;27,00000000000;12,15524000000;Castilfr├¡o de la Sierra;42056;2,22126424489;-1,05983292817;-25,00000000000;400,00000000000;7,40740740741;1204,00000000000;3;2;3;1;12;13,12000000000;3;1;13;3;1;3;42;2;400,00000000000;0;12;-1;2;-1;1
42057;42057;42057-Castilruiz;169,00000000000;38,80704800000;Castilruiz;42057;4,35487904156;-3,04974257269;-56,66666666670;1533,33333333000;0,00000000000;1013,00000000000;3;3;3;3;15;9,21000000000;3;1;16;3;1;4;42;3;1533,33333333000;0;16;0;4;0;1
42058;42058;42058-Castillejo de Robledo;109,00000000000;52,98116600000;Castillejo de Robledo;42058;2,05733486500;-3,01331471492;-56,22489959840;0,00000000000;0,00000000000;963,00000000000;3;3;3;3;14;5,78000000000;2;1;15;2;1;4;42;3;5700,00000000000;0;15;0;4;0;1
42059;42059;42059-Centenera de Andaluz;21,00000000000;19,87309400000;Centenera de Andaluz;42059;1,05670511094;-2,35825556944;-47,50000000000;0,00000000000;0,00000000000;944,00000000000;3;3;3;3;14;4,83000000000;2;1;15;2;1;4;42;3;700,00000000000;0;15;0;4;0;1
